,,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment,Enrichment
,,AUC,NES,MotifSimilarityQvalue,OrthologousIdentity,Annotation,Context,TargetGenes,RankAtMax
TF,MotifID,,,,,,,,
AT5G07100,AT5G07100_glue,0.06988806988806989,3.5081644829232097,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>75.0%'})","[('AT4G35480', 0.8738297999600777), ('AT4G36950', 0.8056795544300885), ('AT2G20880', 0.7204178345864867), ('AT2G47140', 0.6803208607419654), ('AT1G15520', 0.7902019921775594), ('AT1G25422', 0.984057699884292)]",10
AT1G07640,AT1G07640_glue,0.06368028107158542,4.031405394136514,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT5G67460', 2.0792886634814205), ('AT3G52900', 16.080544806104292), ('AT4G13600', 22.71914069502247), ('AT5G04230', 33.5988995914385), ('AT1G28400', 11.155050400623868), ('AT2G37590', 22.932204749837982), ('AT5G19260', 45.924790332992), ('AT3G11930', 72.49747703772093), ('AT1G70470', 5.08386915509295), ('AT2G01913', 69.94154472186057), ('AT5G24800', 76.58507050755517), ('AT3G06020', 9.56254873864165), ('AT5G12140', 19.21590499675584), ('AT1G61820', 2.3234265796677933), ('AT1G22710', 15.101877803037816), ('AT3G62690', 27.785329150526216), ('AT5G17450', 12.914998354728148), ('AT3G15353', 36.61518229715525), ('AT4G39770', 66.37786162083759), ('AT3G14990', 36.627626964451984), ('AT4G39190', 42.28809159065715), ('AT4G36710', 24.991149551146226), ('AT1G54410', 16.999538423271844), ('AT1G29160', 21.65514199906869), ('AT5G44040', 2.1605692387953943), ('AT4G34560', 35.73785137765946), ('AT5G02380', 5.684266464307583), ('AT5G02460', 52.64832342765054), ('AT4G29920', 6.760577793872463), ('AT4G31500', 4.998770140530738), ('AT2G21060', 15.152950973991732), ('AT4G20270', 50.25862681727629), ('AT1G60390', 21.215056504967077), ('AT1G68430', 20.283581784024427), ('AT1G62045', 7.980331928710983), ('AT2G22190', 3.06256983602827), ('AT5G22090', 6.209445646334601), ('AT4G31840', 1.9391570737363224), ('AT5G20700', 6.794090669687583), ('AT2G16850', 10.087754725910504), ('AT2G42110', 6.05396518232094), ('AT1G64700', 26.308355095568437), ('AT3G16330', 3.709905215146998), ('AT5G01910', 5.090165923902476), ('AT4G14010', 2.9027222140409807), ('AT5G27690', 3.654066585461421), ('AT1G49470', 28.920721535214447), ('AT1G23040', 12.656899523786787), ('AT5G02600', 14.404284156290217), ('AT2G18380', 7.3329199003137076), ('AT2G37880', 5.6721941857764175), ('AT3G60840', 8.044132604806492), ('AT2G19110', 1.9418403138609115), ('AT5G37660', 47.49240718775071), ('AT1G07640', 1.0), ('AT5G05160', 22.18076813666028), ('AT5G23360', 43.26522342445931), ('AT5G40980', 17.330710254193175), ('AT4G19840', 1.7547721006298274), ('AT1G77885', 42.87599015458929), ('AT3G10870', 13.210473153279526), ('AT3G60490', 15.587299227443705), ('AT1G70670', 50.08312677375351), ('AT1G20070', 11.533345615348477), ('AT2G39700', 1.7991738890422957), ('AT5G38300', 8.655723249291677), ('AT5G50720', 13.66333368344072), ('AT5G08350', 42.73282829421459), ('AT5G23350', 17.597496260121364), ('AT2G37460', 14.721275448670443), ('AT1G69580', 1.7521230903455736), ('AT3G03270', 17.513207947129075), ('AT5G57350', 10.98494295909878), ('AT3G24500', 3.805963167906692)]",491
AT1G12260,AT1G12260_glue,0.055,3.109546272256067,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT4G18780', 37.21385402083191), ('AT3G62160', 33.48712303751372), ('AT2G27740', 18.50434433605238), ('AT3G25900', 20.72367277953956), ('AT1G02335', 21.81029761398097), ('AT1G68810', 2.307920787491668), ('AT1G02640', 7.380063122890042), ('AT5G60490', 18.283276013770863), ('AT5G26330', 25.32027642539606), ('AT3G10340', 2.282412297523507), ('AT3G62020', 28.93389544402685), ('AT4G14940', 6.763586091823558), ('AT1G27440', 14.635196264107982), ('AT1G01900', 23.265129567360137), ('AT3G50220', 24.65437989274894), ('AT3G53620', 12.1138974040009), ('AT1G19300', 21.28243135411497), ('AT4G19420', 3.380422008227061), ('AT3G05165', 14.38021512899411)]",71
AT1G29280,AT1G29280_glue,0.05927698032961191,3.4613896815564833,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT2G43050', 1.77340120553098), ('AT4G35480', 2.4754095528997486), ('AT1G20070', 2.163195617929841), ('AT2G37170', 6.247447037368262), ('AT1G02400', 6.209547089529893), ('AT2G37180', 15.227292449097115), ('AT2G05520', 3.4079963189023554)]",75
AT1G32330,AT1G32330_glue,0.2072336265884653,5.148560171147293,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT5G52640', 3.12725846047764), ('AT5G51440', 2.280327910622694), ('AT4G10250', 2.3456562891120885), ('AT5G48570', 2.158877363123614), ('AT3G46230', 2.3170793626261688), ('AT1G16030', 4.776338485079365), ('AT2G20560', 2.3835741053648536), ('AT4G05100', 2.1114465083114884)]",63
AT1G74650,AT1G74650_glue,0.09683794466403162,4.803252619429336,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT4G37410', 12.636800600132853), ('AT3G16400', 6.646451784340295), ('AT3G09270', 9.420910082531677), ('AT3G09260', 12.56599621126224), ('AT3G20370', 9.905165206553924), ('AT1G45201', 2.2591288402471434), ('AT1G03920', 2.2600961538130493), ('AT3G26450', 3.412974252880088), ('AT5G26280', 7.1143209817934085), ('AT3G44990', 3.164393446789658)]",291
AT1G79180,AT1G79180_glue,0.2127946127946128,4.396936306077288,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT1G51680', 9.613201180188296), ('AT2G30490', 3.274477402012024), ('AT1G73120', 2.314541035330445), ('AT1G21520', 18.72783661680049), ('AT2G44300', 30.507828335357097)]",90
AT2G23320,AT2G23320_glue,0.06560555045403531,3.1200766500635257,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT5G36925', 14.527339795802654), ('AT5G55180', 2.907806707179794), ('AT2G43520', 7.016318531634729), ('AT4G36950', 2.4220759427977505), ('AT2G40180', 33.05526921213369), ('AT5G54500', 13.299407353114526), ('AT5G19230', 10.426912656222145), ('AT3G05730', 3.566298867903216), ('AT3G22060', 9.106366068635335), ('AT1G65845', 2.45996813393044), ('AT1G02360', 6.332919718383154), ('AT1G07160', 33.12018831599321), ('AT1G80450', 5.384115071212525), ('AT4G36500', 54.799519192744334), ('AT1G69890', 20.25304239995497), ('AT2G47140', 4.695669101321644), ('AT1G78850', 23.55724463264277), ('AT3G55840', 6.104187776886361), ('AT1G72060', 5.415365087148095), ('AT5G05300', 8.506291287380233), ('AT1G66090', 11.513537790509591), ('AT5G64905', 4.57666572776193), ('AT1G71697', 58.044727599387095), ('AT1G55450', 119.72217169966775), ('AT1G73965', 14.366793051270836), ('AT4G31550', 62.85059573280783), ('AT3G51660', 27.194185444951), ('AT1G05575', 27.7117187586127), ('AT4G00360', 25.82326016616309), ('AT3G49780', 13.119716491803068), ('AT5G62520', 17.492320641302214), ('AT2G27310', 19.00600960071557), ('AT5G14700', 2.625564203425061), ('AT1G56250', 10.42506957245651)]",79
AT2G26150,AT2G26150_glue,0.10740541509772279,4.359969610417455,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT3G24500', 161.5242532228213), ('AT5G13200', 5.277888774949507), ('AT5G51440', 42.6944063314178), ('AT1G66400', 7.484268673412737), ('AT2G26150', 1.0), ('AT5G52640', 86.38679764409375), ('AT1G03070', 32.45117755948927), ('AT2G19310', 89.96578748472346), ('AT5G48570', 51.775076915339454), ('AT1G67920', 2.740026420673715), ('AT4G10250', 21.68766187879112), ('AT1G59860', 71.15484933942759), ('AT2G43120', 10.53208306396056), ('AT3G46230', 92.11434060483428), ('AT1G16030', 83.18759091736639), ('AT5G04340', 3.8268045107378073), ('AT3G47295', 3.96921120067127), ('AT2G20560', 98.3265046451263), ('AT5G61820', 10.398061314485554), ('AT5G10180', 1.9243689291243689), ('AT3G49570', 6.293260918387886), ('AT5G54165', 14.114409423642911), ('AT5G48485', 5.108739705928395), ('AT4G05100', 4.775625174080169), ('AT1G07400', 129.4964832205191), ('AT1G14200', 156.90574097269138), ('AT2G44130', 4.019966162180499), ('AT3G16050', 161.37248503612742), ('AT4G25200', 35.35599659961747)]",80
AT3G03200,AT3G03200_glue,0.05505384975583651,3.2737190628709985,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT3G17730', 1.7923802151089456), ('AT1G75700', 36.27192527810509), ('AT1G23530', 17.48389484594294), ('AT5G22870', 13.976944535480497), ('AT3G10680', 93.5042689067994), ('AT1G31720', 49.99995983823533), ('AT5G67550', 15.55840438434874), ('AT2G44930', 42.02311786401173), ('AT4G35970', 127.93016517651084), ('AT2G27035', 3.2491564353290205), ('AT3G28210', 4.601032890127284), ('AT1G13195', 77.92849628756262), ('AT4G33490', 87.87516196665021), ('AT1G11570', 57.2583727906823), ('AT3G01670', 27.8447011520142), ('AT3G22400', 41.60563817415666), ('AT2G27300', 10.779794572793502), ('AT1G62045', 13.042145477762547)]",110
AT3G09370,AT3G09370_glue,0.24972497249724973,9.895175886366372,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT1G03780', 20.83871439777385), ('AT4G14330', 13.904924781268148), ('AT4G09060', 5.252475680118803), ('AT1G23790', 13.409576950396742), ('AT1G02690', 6.04853587772204), ('AT5G13840', 14.58319243267774), ('AT2G33400', 9.477347325592731), ('AT3G03130', 6.793445471062278), ('AT5G44560', 7.031714164568434), ('AT3G14190', 18.08665632037668), ('AT4G33260', 24.883574726135883), ('AT4G28230', 15.12210150509798), ('AT2G26760', 17.024721443897818), ('AT3G60840', 1.9551715382816368), ('AT3G44960', 6.128333916899181)]",73
AT3G10480,AT3G10480_glue,0.08845598845598845,3.901448771777886,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT3G17730', 2.304254370377357), ('AT5G22870', 1.8306551053295863), ('AT1G66810', 2.075342252116731), ('AT3G62020', 1.9931948431616835), ('AT5G38610', 2.3003159843946768)]",9
AT3G13810,AT3G13810_glue,0.1414141414141414,4.646919728311201,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT1G29270', 1.749641202007115), ('AT3G21770', 11.564456939317918), ('AT4G37800', 1.9098676535799333)]",75
AT3G28910,AT3G28910_glue,0.05723905723905724,3.2146894348009356,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT1G30530', 21.08989921272054), ('AT4G38620', 18.82403224234633), ('AT4G18970', 10.340739850964969), ('AT2G26250', 59.20722412028607), ('AT2G30490', 5.535602145433355), ('AT5G66400', 9.704463063854533), ('AT5G23820', 10.683583526868148), ('AT5G26280', 9.373363199352156), ('AT1G24020', 5.486128821055662), ('AT2G28630', 11.15955879393102), ('AT5G12030', 2.609111974815292), ('AT1G10060', 74.4785131350155), ('AT4G25200', 2.0259204380793747), ('AT5G11160', 2.3694501348088006), ('AT5G12020', 3.7611274354750703), ('AT2G40610', 3.2241066367081523), ('AT2G39690', 2.822213762070973), ('AT3G23810', 4.0407104189566665), ('AT4G23870', 6.789338647402597), ('AT1G76070', 14.55935107860264), ('AT1G33600', 22.501423470947376), ('AT3G16400', 49.97839496557855), ('AT1G22985', 2.9882940748041045), ('AT2G28570', 3.3964261002058715), ('AT4G15620', 7.283364966775808), ('AT3G54820', 25.154005497388468), ('AT5G62520', 25.05295559675545), ('AT1G11600', 14.296973629614325), ('AT1G55260', 24.080519320632195), ('AT3G43720', 83.39742069927443), ('AT4G00360', 41.97327308053456), ('AT4G02940', 50.5211359201932), ('AT4G32460', 6.112776474009451)]",80
AT3G47600,AT3G47600_glue,0.07376623376623377,4.025591302899498,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT5G55620', 16.34362988353586), ('AT3G26450', 9.88640541167812), ('AT2G21660', 6.083577031158628), ('AT4G18970', 4.4730039881895545), ('AT2G35930', 11.987034089852132), ('AT3G16400', 25.079070252656948), ('AT3G08770', 51.29252484807655), ('AT2G26250', 27.07240084712211), ('AT5G04530', 29.002348355313465), ('AT5G18010', 4.701183504779867), ('AT4G24510', 4.170242751730221), ('AT3G23810', 4.761533658615709), ('AT2G12462', 9.093815161816805), ('AT5G14920', 7.031073239417421), ('AT3G23450', 8.83335132938957), ('AT3G54820', 3.7485331274642273), ('AT4G38620', 6.602867840078511), ('AT5G11160', 6.764511818939058), ('AT2G42840', 13.086137351871336), ('AT2G47240', 13.263977921758082)]",84
AT3G51910,AT3G51910_glue,0.09900895749952354,3.571062149699941,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT3G24500', 1.8750113101172732), ('AT2G26150', 18.5012285985847), ('AT5G51440', 2.0181371980098737), ('AT5G52640', 3.282325371857472), ('AT2G19310', 14.687033133766333), ('AT4G10250', 7.552661894931624), ('AT1G59860', 2.579608462893256), ('AT3G46230', 12.36753656407598), ('AT5G04340', 2.2505932365029784), ('AT1G16030', 6.055209482573884), ('AT2G20560', 6.012242942349636), ('AT1G06640', 4.211747930416785), ('AT1G78120', 2.185838072612495), ('AT3G03840', 13.750585651939776), ('AT5G65390', 5.896875531135871), ('AT1G14200', 6.107304770010918), ('AT1G07400', 7.965101637110427), ('AT3G16050', 3.538836082456611), ('AT2G44130', 2.139949018724972), ('AT1G75750', 1.7767031080228213), ('AT4G25200', 6.975747942672743)]",80
AT4G18170,AT4G18170_glue,0.07886777378302802,3.695314310971453,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT2G43050', 4.731553759293696), ('AT4G36950', 10.702579715093105), ('AT2G20880', 14.17436060359146), ('AT4G28140', 2.2019414325522413), ('AT1G15520', 4.899687872092302), ('AT2G47140', 7.995534148897765), ('AT1G20070', 5.7872953878931845), ('AT5G64750', 28.894954999973542), ('AT2G31945', 5.966299285350022), ('AT2G33380', 13.671297362942935), ('AT4G20830', 4.613791652606353), ('AT5G27420', 3.735281545529432), ('AT1G02400', 19.43182657626856), ('AT4G31800', 10.988155460698644), ('AT1G28480', 9.64054234062838)]",44
AT4G23550,AT4G23550_glue,0.0561547680191748,3.0984500848808882,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT3G05730', 33.47757227264152), ('AT2G43510', 18.16804864748029), ('AT4G30140', 26.88912319975886), ('AT2G43610', 6.591424589948661)]",23
AT4G31800,AT4G31800_glue,0.07403989129877454,3.314866553943076,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT1G45145', 14.881395321438884), ('AT2G20880', 8.639405088233518), ('AT5G63450', 7.675494226208876), ('AT1G61890', 22.469632797495727), ('AT4G35480', 19.37358471524017), ('AT2G47140', 6.27593505159399), ('AT4G24380', 28.889280005422084), ('AT4G28140', 12.958909225786485), ('AT4G36950', 5.018016867534628), ('AT1G15520', 5.400355595664507), ('AT2G31945', 2.507132173011041), ('AT2G31940', 2.681911345586213), ('AT5G44005', 2.51342427816976), ('AT5G64750', 22.78300082505735), ('AT4G20830', 4.767359253727594), ('AT4G31800', 1.0), ('AT1G28480', 4.8506087739993005), ('AT1G02400', 10.817813267236758), ('AT1G76680', 3.717691612804939), ('AT2G37180', 2.073928865997525), ('AT5G05220', 16.301487833226453)]",55
AT4G32730,AT4G32730_glue,0.10787116447493807,3.5103267212892924,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT3G17680', 4.64854752426008), ('AT3G03130', 2.6554225077463185), ('AT1G76540', 4.12637024283568), ('AT1G44110', 4.187612878060147), ('AT5G60930', 5.673559300849601), ('AT3G60840', 6.858433868515872), ('AT4G17000', 2.195873041146917), ('AT1G20610', 2.105904474875496), ('AT4G14330', 3.037554401142491), ('AT4G32830', 2.466552743284073), ('AT5G01910', 12.554091522735636), ('AT5G62550', 5.129499375737028), ('AT1G02730', 5.340440102509044), ('AT2G26180', 2.098205879938692), ('AT5G55520', 5.339331119539378), ('AT2G25880', 2.242604947227413), ('AT3G23890', 10.478696305476122), ('AT4G15830', 2.0467859637750414), ('AT3G04630', 5.277267180852444), ('AT1G72250', 5.762369374972089), ('AT1G20930', 3.7950260946475294), ('AT5G05160', 3.840248150411359), ('AT4G28950', 9.792923345055966), ('AT4G37490', 1.948750476080688), ('AT4G23800', 14.010430372663436), ('AT3G01710', 8.549380846540696), ('AT1G16630', 4.729247229649643)]",483
AT4G32890,AT4G32890_glue,0.07954545454545454,3.233460797406761,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT5G02140', 3.157883821686177), ('AT5G67460', 1.8310344979332165), ('AT1G71050', 2.9269781696466404), ('AT3G22540', 2.5069393327177747), ('AT5G02640', 2.0019688634074018), ('AT1G78170', 2.859370172042023), ('AT1G60030', 2.2961685289327365), ('AT5G18430', 1.765631300846305)]",431
AT5G02320,AT5G02320_glue,0.28807556080283353,10.643258602743755,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT1G03780', 9.824574167372116), ('AT4G09060', 3.1214657640070764), ('AT1G23790', 6.45386252974021), ('AT4G14330', 6.862547502576116), ('AT2G33400', 2.128906585447764), ('AT5G13840', 6.594996581202552), ('AT4G33260', 11.934524413738506), ('AT3G14190', 7.321604783640565), ('AT5G44560', 3.632334134213512), ('AT2G26760', 5.665716206695668), ('AT4G28230', 7.972675936926766)]",63
AT5G11510,AT5G11510_glue,0.1917377366479163,9.608825465129279,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT1G44110', 59.5687302247702), ('AT4G02150', 55.92931429502544), ('AT3G15550', 53.94950439215822), ('AT5G17160', 53.85865345812676), ('AT5G45280', 4.253296622705274), ('AT4G38062', 69.06460722239123), ('AT3G22880', 66.97355516611145), ('AT3G23730', 6.574388192711264), ('AT2G33793', 41.971799048068696), ('AT4G04890', 5.939139730234857), ('AT1G53140', 62.42127545177005), ('AT3G55660', 53.51444111966676), ('AT1G72250', 71.46864834973546), ('AT1G04110', 17.654187535423333), ('AT2G26180', 45.53570011450682), ('AT5G23400', 25.039711663288998), ('AT4G23800', 188.29514087846712), ('AT1G20930', 62.76748364293855), ('AT5G42720', 57.80096077479896), ('AT5G62550', 88.52888641206296), ('AT1G51405', 11.66207438110354), ('AT4G28950', 76.2985887628739), ('AT4G05190', 90.70646331557398), ('AT1G55210', 8.002272279901295), ('AT5G60930', 68.46572842870896), ('AT2G45780', 15.471229002297113), ('AT3G01710', 73.13137342681395), ('AT5G22880', 3.6477249811147487), ('AT1G02690', 67.51694641564274), ('AT5G60880', 14.753450338448786), ('AT2G33560', 45.97175483324783), ('AT2G13820', 12.129850128085335), ('AT5G01910', 67.56006574830901), ('AT3G23890', 64.37661894822017), ('AT1G73620', 3.570474276241008), ('AT1G20610', 38.14444632018535), ('AT1G18250', 68.1044515244011), ('AT3G17680', 73.89314400276723), ('AT1G47670', 4.568049045460485), ('AT5G67270', 48.966725876237895), ('AT4G01730', 56.59848368485966), ('AT5G06150', 58.999803999276345), ('AT4G02800', 109.04895614852796), ('AT2G25060', 89.59648336709597), ('AT1G76540', 68.59030577806863), ('AT2G22610', 53.844657683899456), ('AT1G14260', 20.971848706884973), ('AT4G15830', 83.44622890752807), ('AT3G51280', 52.061942406048544), ('AT5G59870', 2.286931553165164), ('AT5G05160', 12.764268102474352), ('AT5G66230', 44.18116204018583), ('AT5G45700', 48.113649497953176), ('AT3G04630', 36.70423768224366), ('AT5G03870', 69.64932638625672), ('AT2G37390', 36.91290749926819), ('AT2G37925', 1.9951542044735373), ('AT4G31805', 2.169200318615752), ('AT1G49870', 62.76999243841505), ('AT1G78865', 36.69545564364992), ('AT5G55520', 56.88946852869354), ('AT1G76310', 51.49558518532616), ('AT1G23170', 4.705944474297124), ('AT3G11520', 39.70886893928649), ('AT3G59765', 63.85267651202679), ('AT1G30690', 91.26273303813356), ('AT3G02640', 59.92168403317955), ('AT2G37210', 3.6950501484259126), ('AT4G26660', 67.41879458467281), ('AT3G25980', 66.94521047061959), ('AT2G16270', 50.18714166205614), ('AT2G33400', 96.61770918918803), ('AT4G31840', 107.1149950989124), ('AT1G18370', 84.08939764844631), ('AT4G38740', 15.807687938689442), ('AT5G44040', 70.02089423727435), ('AT2G28620', 67.31643191578219), ('AT2G34190', 49.12067666704972), ('AT3G05152', 28.50652464437799), ('AT3G05330', 62.9289139089369), ('AT1G08560', 68.65064987775774)]",497
AT5G17260,AT5G17260_glue,0.05253795819833556,3.1345166555117574,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT3G17730', 2.845672183006488), ('AT1G23530', 21.56226289122602), ('AT5G22870', 13.714015969456142), ('AT2G15680', 41.22913918488254), ('AT3G10680', 98.30086693563769), ('AT1G11500', 91.65302626530058), ('AT3G13590', 83.03918494485637), ('AT2G41300', 24.35465330856133), ('AT3G01670', 35.393495098138715), ('AT1G31720', 38.10412981892091), ('AT5G67050', 40.764760422587294), ('AT1G75700', 48.08805748907068), ('AT1G11570', 67.5154977157269), ('AT1G70670', 28.477207055975125)]",97
AT5G46350,AT5G46350_glue,0.07431457431457432,3.1747513389734334,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'weight>90.0%'})","[('AT3G05730', 1.9117210754420488), ('AT2G43510', 31.80855887797748), ('AT4G30140', 24.11718795002511), ('AT2G43610', 3.7341350511214144), ('AT2G33850', 5.6480399563552925), ('AT1G56580', 4.207292055680226), ('AT5G10430', 5.592704027384538)]",78
AT1G07640,AT1G07640_glue,0.14751683501683502,6.315215188455175,0.0,1.0,placeholder,"frozenset({'activating', 'glue.genes_vs_tracks.rankings', 'top50'})","[('AT4G13600', 22.71914069502247), ('AT5G04230', 33.5988995914385), ('AT5G19260', 45.924790332992), ('AT2G37590', 22.932204749837982), ('AT3G11930', 72.49747703772093), ('AT5G24800', 76.58507050755517), ('AT2G01913', 69.94154472186057), ('AT3G62690', 27.785329150526216), ('AT4G39770', 66.37786162083759), ('AT3G15353', 36.61518229715525), ('AT3G14990', 36.627626964451984), ('AT4G39190', 42.28809159065715), ('AT4G36710', 24.991149551146226), ('AT4G34560', 35.73785137765946), ('AT5G02460', 52.64832342765054), ('AT4G20270', 50.25862681727629), ('AT1G64700', 26.308355095568437), ('AT1G49470', 28.920721535214447), ('AT5G37660', 47.49240718775071), ('AT1G07640', 1.0), ('AT5G05160', 22.18076813666028), ('AT5G23360', 43.26522342445931), ('AT1G77885', 42.87599015458929), ('AT1G70670', 50.08312677375351), ('AT5G08350', 42.73282829421459)]",452
